B1200,B2000,B6000,B6300,B6700,B6800,B6900,FH,SLQ12200,SLQ6000
7.232136903837909,7.474652533901939,7.089168907566182,6.0043015543247495,5.581387768448282,6.648220907458242,5.488258890703453,6.617655641557036,4.509786313007342,6.984364611822358
8.587404435879003,8.189627639191135,8.60699848668337,6.773031852881587,7.284497401316107,8.738098545662831,5.785718245276404,7.845242703259561,5.53917918336747,8.045228202520564
8.568053417742684,8.500705339701886,7.8278835060884875,5.636667547011727,7.344618948869249,9.125883315541216,6.567383805448818,7.735452343458431,4.920382428493344,8.190760763890328
6.692739179174977,7.61741523017068,8.411808991966865,5.89306547347652,7.1832549852342344,8.558799242496342,5.360454920234244,7.89458610609934,5.448505084205494,6.473456609604425
9.628650602713057,8.972316475516985,8.893795634747708,7.655046295168061,8.018788476643685,10.0,7.1592290101828295,8.644600103239863,6.781457225495675,8.990065880766656
7.221488571967808,6.605472233796027,6.953999817851579,5.752724996091631,5.333193880486238,7.905593740906792,5.793087370679119,7.001440106098414,5.39124118576489,6.815379139928563
6.957854689104856,6.845191861264683,6.858271057956421,5.097932033819215,7.562943984123384,8.491746839941637,6.578757778981523,6.941253545235683,5.619099317817417,7.2283961143525
8.511016245121626,8.62498117658624,7.300730954050142,6.241861442388569,7.87782284640396,9.533016732137225,6.031500924940118,8.474502502308235,6.421585452814613,7.953874582519136
9.469410246414373,9.291620023271891,7.836194100401024,6.298219287808735,8.968135229114104,10.0,7.031513460658713,8.9474833831986,6.377875725106311,9.121740629545402
8.159654704854315,8.403697664094063,8.789990655326426,7.416267855492287,7.438338072572112,8.794752715474552,6.355018190829859,7.6512178665710575,5.674024399256313,8.416929661877646
5.262699528906073,6.003488785032571,7.652865672483033,4.117250422689518,5.7077848083881335,6.9368846581352965,5.232994276010214,5.4230048283419965,4.204615610243454,6.322991071537167
7.362841980002161,7.925348068895971,7.138860813222143,5.275120594857274,6.3951670230732445,8.733249199480493,4.591443875978247,7.197033403091833,6.062610154155898,6.917202070968608
6.754109116775897,6.402465141617213,6.009207359012906,5.303074121713584,5.689343039941959,8.179923993066144,5.746397746009043,6.681643639936979,4.990678720320736,5.224177131834056
6.850802568307077,6.1210668293221415,6.1227024951346,5.096302412910011,6.095427512902808,7.858869078714613,4.717472289701598,6.03198768281691,5.483814955016519,6.043055620864765
7.202216710934987,8.532601774162554,7.929509816143846,5.670312042689255,8.690155081901882,10.0,6.592471633902531,8.98896400039112,5.576795124741805,8.0652210949049
7.653446371116456,7.578720745013722,7.903280377680225,5.533648200195684,6.602476648536703,8.902861824870467,5.589214972725541,6.0873249469912825,4.76990592836151,7.693401248779388
7.193058291807517,8.462417844492565,6.829070144808629,5.161861783608462,6.530497298659343,8.676417368602765,5.018202480968965,7.31981661234998,5.762351383349054,8.63790242544772
8.840743808021275,8.653323326916762,9.054889632855783,5.9981644449498885,7.483701617850615,10.0,7.114148538283191,7.8220621339512295,6.336263252786665,8.392915694001244
8.557059277152646,9.750102345097975,8.15597453762899,5.873174811523125,8.530405183249467,10.0,6.803260943866849,8.62120245184995,6.2476959095563664,9.364991688838717
7.5496405860985165,7.272414043023883,8.322199851556263,4.932925656783448,6.09721685496765,8.748277081814646,5.605683678908246,6.890496966440454,5.058403058274456,7.584299020631415
5.392202827763316,6.751474125458374,6.4137126325638505,5.332368542733721,6.488301672055326,6.769156706500008,4.9402334766673786,6.003468832824383,5.146326509304226,6.542982258452186
6.615836890573136,7.727408202569456,7.2883320875542195,5.799292144708053,6.3609532766539365,8.81103054207371,4.50582678140105,7.0793235479414465,5.452445456266881,6.988415918557873
7.820319729028001,7.10970922107396,6.162467234033203,5.817900701043148,7.2582843213236465,7.480380538702841,6.061924692598784,7.722502591272383,5.51165485711549,7.12953887090867
6.7011396090163355,8.08828578243706,8.02424221233356,5.543380407317398,6.5981973047170275,8.63476647452963,4.750414335517025,7.487279293867191,4.914134544749054,7.93760746116542
5.85350436731483,6.475644625001246,6.213538239342309,4.726392392322979,5.927111763154262,8.002246599028364,4.3330653858724535,6.921331359553178,4.220046799240915,7.419780515339829
8.430848524955872,8.576262372002986,7.054242138686229,6.300848021476647,7.5301815012281725,9.64440622970977,6.684866011968777,7.563550724232472,5.978788641598585,7.796198661391846
6.260548511702955,6.143963633073939,6.965724127587562,6.284138675745252,5.174942137376014,8.922960167445654,4.318353615205816,7.5850584430276875,4.52927953267472,7.072006141314496
8.965391430830547,8.680815564272393,8.850843177738168,7.087040027172373,8.200911869685507,9.762053679741703,6.34255841388412,9.152185145204966,7.029118181975177,8.422752608725641
8.002103529446105,7.361511057394567,7.482348317784324,6.019268874130492,6.333730265323172,8.20396481748808,6.271501560676693,7.048946612183418,6.523231226274966,6.869871307802455
8.56054621150222,8.498829429754714,8.026365291037779,6.4491901398551805,6.515950116163483,8.634408410293059,5.410161868391287,8.188665202835885,7.151428028058925,8.039303826743733
7.768058911392115,6.7129953376949985,8.418115934516655,6.2643447294089,7.574206000479267,9.450935874608797,3.8076648754543196,7.855501458379558,5.604530596995051,7.092268264903933
8.842782284943809,9.05402101293775,7.558816156126835,6.542767821500338,7.287523380932762,10.0,6.99314337765949,8.216899374679313,5.611380974757713,8.37331191953119
6.966159186528292,7.731224346353228,7.703505113560643,5.7931081189002285,6.704646316841962,8.085641395142552,5.567253598345273,7.8903077289839025,5.9354478435196345,6.824585444819106
7.596810304322457,7.3300769880552785,8.460054207421353,5.651410248416465,7.334605225850121,9.143438556352734,6.48483338110492,8.533893116473072,6.135999410706511,8.611482803617122
6.782172673002685,8.151525867014223,9.152338349194492,6.19695377016169,7.390567492240503,10.0,6.16774068198692,7.892016226146924,5.552569271944686,8.672169442993779
7.113376621067914,7.4664607702123025,8.122309679365845,5.848419586168952,5.601237333334368,9.521461166478614,5.748464432949894,8.323047643650373,6.059310208240891,8.22283731130159
6.974487393941456,6.498312838430267,6.511204608839805,5.030050674379832,6.738073990108264,7.660249545081295,4.321217994088097,6.934419062099354,4.54040185249316,6.229503988133868
7.4925079732879984,7.489803889313118,7.962244801085107,5.734791284709154,6.6073740381192705,8.204412444607017,4.364067612828611,7.424442380640366,5.239815767022792,6.86101201824591
6.702527497506006,6.9633828072079025,7.852353939037403,6.789794362037419,6.8884512032765635,8.799330181972447,6.062453379878503,6.899439725743275,6.857937404003833,6.425025633485615
7.52952711287416,6.767104373081476,6.899819528704391,5.70887123477003,6.8110523256517155,8.760372034684089,6.1643673555805645,7.28895741199762,5.713199883464149,7.756534867075657
7.563796737082039,7.802369828792192,7.739199678200968,6.034450369877043,7.022406427889187,8.11193752059083,5.992102402464924,7.673976125054086,5.668232051941272,7.676576164492492
7.602966472407266,8.371856585153774,7.269201918723106,6.13803514760138,7.543419161589428,9.122032385572734,4.805180375212781,8.192851530631852,4.8506838613079,7.921806132563598
7.232622986608418,7.060923963879143,7.036988416461576,5.191695296696653,5.263091389588741,7.282984724591152,4.811712271533472,6.685751489415426,4.915512081958676,7.514625853194631
7.704269292060551,7.212256619858408,7.747185679275801,5.692331602752892,6.491271435661263,9.476935982328667,5.880475027025696,8.011453468691474,4.699166125095514,7.578266909225165
6.053539899529761,6.356725887703204,7.390105209722992,5.428912652070276,5.18906059260836,7.449369857664041,4.808557964156988,6.616636486905189,4.240362092044659,7.389372697961723
6.593190371032675,7.775255167783735,7.382777206533987,5.5385501352423905,7.737399561387253,8.528803105975584,5.811791837578677,5.90262842763279,5.83034094845558,6.760973206084299
6.925795320760007,7.916149160589285,8.010546934839951,6.080571688606062,6.46469182910418,7.868219355758834,5.255606006499625,7.21028876179423,5.600720694579749,7.57801963531356
8.671391296693017,8.570464844413696,9.116087753922837,7.222796280781939,8.123872757309792,10.0,6.337043866091003,8.413382513788706,6.290014633494212,8.832534508506358
6.906749177463381,7.29799348998496,7.337462594369831,5.318596858122312,6.633769691509472,7.5573929496151155,5.662971024062053,6.487994547332284,5.576575346622835,6.803893415836693
7.063355208110977,6.9085327400931416,7.164852938573573,4.8593482228632485,7.881672679479178,9.102457027412646,4.803492794398866,7.309601894517775,5.413155913130472,6.664280454973378
9.087371216213748,8.8828598339082,9.512711841194168,7.990911320139311,8.875080789131967,10.0,7.356975065846406,9.284778883854672,7.983666515572375,8.636488386446633
6.483520861554534,7.303131400121209,6.5193189762572015,5.343766225846843,6.874507178493764,7.700228284633495,4.98786869281253,7.697987418096576,4.671614560075141,7.8931268312018155
6.92819030776285,8.256411999557724,6.71185574056639,6.283652251879104,6.739809032256896,9.3075651121379,6.397228708503592,7.565367419795244,6.149193811557716,7.484394512425561
6.566855277781829,6.810664831684498,6.236775199230075,4.564497961288486,7.312793646225962,8.15626170382172,5.457968946546727,6.870163199236961,5.725908324072512,6.621494640183066
7.306237197375053,8.061146534767344,7.722649748137992,5.852216121494885,7.089361620089804,9.420161230735273,5.527393056668003,8.073345537184672,4.5676815445946,7.306629524965423
7.161824680299307,7.828786007939518,7.689130427713364,5.132896952808151,6.132519738896091,9.206297104220754,5.326371324989893,7.523393851663611,4.741452269151421,7.866604226577864
6.992461008482032,6.023055023082454,6.791198000119325,4.788290135224168,5.83924134154571,5.834562289087792,3.9355925462146577,6.535207814783015,5.476083181327242,7.446334902659417
8.247449282681588,8.350152253938298,8.770073128778908,6.09994610265864,7.925413208855721,9.414417562950618,5.916808001629321,7.034029647238683,6.223802044476606,8.205270790157495
8.259824772441812,8.090606184270776,7.847541252345763,5.629625452081847,7.544407437421072,8.129294155922965,6.203000174433362,7.577834850147953,5.489683184682217,8.041333992569738
6.586940086323479,8.049058214918354,7.759375539149621,5.524555315047616,6.135748253855867,8.871429981590751,6.18036702983046,8.094294317385865,5.292907348383243,8.48789256181704
6.6591297718498526,7.047860608616932,7.123103285929336,4.221854577100391,6.151095458379973,7.786973525357232,5.723342303134245,6.569979614335755,5.74727726211058,7.214202922747513
8.526975288166078,8.59893241881069,8.623899988538387,6.783966995045757,7.279936566506132,10.0,5.612701782437579,8.45724536498158,6.080077649539341,7.64644674416102
7.4327953180993305,7.0450744141394095,6.3745231812589545,5.887864749256277,6.580618866513738,7.601195858481901,5.127598565872185,6.973942402792078,4.861086528564381,6.968739693920882
6.553291121470615,7.110862058106563,6.008922413380546,5.685737596142133,6.796481016151478,8.15171942492142,5.029371335613001,6.794086223215658,5.484844971051206,7.226337646450917
8.20443360542733,7.785723212664406,6.704595655906071,5.012769705748388,6.626933750126949,9.075829355264638,5.421400620871286,7.256010578801103,6.032445670599507,7.19653434524681
6.6764283135405655,7.148419436117281,7.3181367773094665,5.218796246442908,6.3929327843258905,7.957735461603422,5.016186764955469,6.672933295175201,4.734900821411913,6.5246524735925435
6.823265034891335,6.9680435160904715,6.566360091630344,4.299438095584384,6.489260409588666,8.730374853310082,4.921545254889035,6.225679146223757,5.153769004653458,7.1059327279796145
6.155822876444342,7.753791702441636,7.216180466662242,6.770834097111307,6.266775240757124,8.135381936050733,5.448328106521975,7.052272186029196,5.962576377454129,7.0005947973389455
7.250934889951508,6.93041305104007,6.82481168586612,5.557885572297644,6.8291776413127945,7.72469761581868,5.983122664329579,7.489342392251448,6.122848356307101,6.718023071565002
7.334428892710342,7.7451910580241,7.906028520002541,6.196323789897719,7.3022405951212495,8.807165162982615,5.548851402697637,7.5783801409610145,5.15539064029182,8.314029529816915
7.5856761281813,7.91086079388842,7.635340984585588,6.065247836661479,6.670596589878697,8.112640715950295,6.214231048061842,7.529427226921075,5.342093922091062,7.709665879014663
9.222967293810322,9.742422729938497,8.830626992146929,5.834992476338148,7.355698569038434,9.978635633726446,7.410929803682196,8.061159693155783,5.680248263504456,8.582374462861665
6.844998691800832,7.182991312297735,6.932685858639848,5.199447779154041,6.125503703088439,7.8996390012034565,5.201486664844266,7.229924102608269,4.111756625731705,7.371709094700504
6.862252829399427,6.694312147219402,7.309047934155922,5.937438627694265,6.996088106550558,8.597679624468917,5.247399893317703,7.236766695094669,4.128702527729508,6.862119737210985
7.74581464584783,7.4399581134752975,6.836924922740231,6.408577748622389,6.04408451266432,8.37487225218063,4.91974885308723,5.983738747594748,5.728721287834719,7.47356339605021
9.276932459851135,8.208936370953728,7.703102366373637,5.770328742020226,7.9110364390037455,10.0,6.877147317939263,8.519331704107943,5.254617595794968,7.669820395890001
6.656956054251087,6.4316805521517075,6.75413182775229,4.912921615670053,6.044812038884133,7.073234330453749,5.1394721747322265,7.043838498194342,5.126077933323062,6.716457596717227
6.488623784605311,7.157866902057728,6.640834389132888,4.990865519129188,6.15979903208685,8.387704808431582,4.935321602827883,7.4812570133545035,5.533157228950025,7.672419157568347
7.272916340365806,7.948363321727182,7.177021664953636,6.471401401623396,7.34229302857831,8.878759400069564,5.97109630524908,7.331685244207337,5.570166174003218,8.314240734093815
7.384188479011924,7.426090782371918,7.4540304126213925,6.037110133287633,7.218892202235321,8.23097700129336,4.956969917429704,7.605223139056297,4.697469358102257,8.306760245813523
6.195323044921343,7.248477640319068,6.946866478020143,5.026927744362986,6.307004268140248,8.621775145947192,5.7232586991125025,7.526722680098466,4.696928687767885,6.785208412124287
7.161771681893026,6.533141310332914,7.603846118745818,5.608508687426027,6.552532541667945,7.556048483176601,5.193027375730795,7.093369704579063,5.233427077442214,7.835673339642835
8.720762796242637,8.954846672086214,7.8006341547658025,4.763983967240214,7.925460808728175,10.0,6.6820367132079035,7.516299007263787,5.065336478574244,7.078972748213436
6.560181540274257,6.136237004996956,6.310822290559238,5.094607347855525,5.525958171860729,7.249240344107614,6.1338667235010575,5.99507711689262,4.977840291973556,6.242024701951205
5.5477806896380075,6.645409564149991,6.3349728452028735,5.48679487352896,5.020201661180344,7.130148687626039,3.9893514043125626,6.095922140815024,5.173438044249902,6.535425490387407
6.096636887775611,6.61477788208999,6.307836638769921,4.948008087581193,5.6076768992478705,6.748933481495628,5.307173474387202,5.944890290568631,4.02093843967499,6.813207973690002
6.156828657280367,7.476004275711568,7.025455789127706,5.344656392464972,5.590071645724041,7.966178797394691,5.809524774246889,6.570929283952364,5.813586505768397,8.206222547102216
6.595484801102694,6.6215699960350785,7.893657283473366,5.477114465066336,6.40429870898858,7.185704242856924,4.2770696303556655,5.84197495974073,3.9378915059032282,6.86826815240412
7.507984118165087,8.41816479903273,8.399455155018925,5.142797593111528,7.488089687319655,8.243919433147559,6.190689487489678,7.775309730469162,5.689680580369292,9.033590334899829
8.405935171056143,9.235134348191997,9.855238169806519,7.2624977638168,8.693313581075735,9.712505561122374,7.755763738845735,9.209090989741483,6.698678428542623,10.0
7.771659383130158,8.514495243246541,8.388360920139407,5.836477161142529,8.20650975029056,9.584676294517593,6.599905486412162,8.974020376505301,6.230285325157263,8.654963769117794
7.349664028438443,7.461503456578503,7.436007257043691,4.764378190948172,6.600210758848381,8.676589996996741,5.377804773799642,7.449412310137566,4.595964995279746,7.588949221352421
9.168563495013492,9.723385972081028,8.757343251280144,6.625487387179209,8.525055612654736,9.362662560272552,5.807244115355233,8.217695556596917,5.684386064100913,8.59529273392187
7.8690543798158155,7.985861697959707,7.810300459082198,5.994456302201878,6.9808062747028465,9.527381513816804,6.97847834778255,7.764588115671781,5.079464724380236,7.7641948560992935
5.69560464710935,6.628933586785329,6.371042260661094,4.604488181764778,4.476002909695412,7.088622509775035,4.911023162204786,6.1217217145605645,4.348817156725906,7.039891957008503
9.25400560727324,9.071791762116051,7.76881217541936,6.703384434418018,7.686315125938689,10.0,6.740701602597004,9.069354067065174,6.307718205266232,7.957461420869413
5.7390676634068,6.019337113152519,6.765269315996715,5.195082980273647,6.513265538003584,7.684956178712009,5.797844882787773,5.903999739444389,4.403063625093694,6.914368249452136
7.784459822827665,8.409182897170197,8.43065624573063,6.3118045466453365,7.652658267834484,10.0,6.344113578605745,8.264895950203586,5.788506696653666,8.318640135719429
8.340428138165239,8.033725634876259,9.081652360326368,6.715510163081465,9.440283935942123,9.610151180764936,6.996236247306935,7.873831716680341,6.948258685607574,8.701257900510315
6.865459672292822,8.094341972266454,8.097828381899905,5.777707092726053,7.726475171872192,8.793780634990576,6.80391031566041,8.343448442422282,5.311973721555438,9.111463285470874
7.761378234177654,8.455686065650534,8.019383840827109,7.483398071631876,6.730394358734528,9.017331014342446,6.696802933894946,7.4623124166673955,6.149998700282554,8.299042709525434
4.673790697271108,6.21020337749187,6.602774854683207,5.365581862093602,5.595257713575046,6.723207055775741,3.938465601725053,5.431681364858777,4.405057112776332,5.980584422480348
6.298773745816945,7.229784433557544,6.2736134174100755,4.718210567793938,5.204891896915505,6.764284504094144,5.607060934968586,6.038608591397458,5.54303735008944,5.856920002144225
6.376545090103893,6.302669711544831,6.400256191561934,5.445200791089004,5.670881056505001,7.415591241048522,4.261283959112658,6.3473304595062885,4.05957097840895,7.241034414820433
6.328254935132046,8.732951761701997,8.486999479607,5.332425450271163,6.3223725944127995,8.89215345009344,6.5541691067346415,8.300881810766231,5.23421535006225,7.363070883373526
8.407405024303605,8.743312561535388,7.88102643170954,6.793829474869928,8.752537935354365,10.0,6.817848715113479,9.08973855947817,5.54569241699675,9.17593481184927
7.986801506599173,6.989261105710963,8.58468270014779,6.254191554169798,7.343029204273221,9.548320175352288,6.726517224480923,7.289367181710444,5.195288325471659,8.485058891087554
7.0991567812461085,7.292757460814919,7.500832095521966,6.005226146976717,6.516976842007657,8.925063019784586,5.260371082300685,7.787064878154283,5.6439366118262795,7.611933102405857
7.429453633460239,7.013815901780776,7.492797037779352,5.867586876183296,7.615664909473436,7.504925584808548,5.307414940788573,7.723650785949362,5.206875508981026,7.619845237679269
6.691108493305326,6.6778068742461105,7.640356121902039,5.6284091013284945,6.256600582101008,7.685801591183307,4.7967295154930785,6.672009111150932,4.533123417192806,6.793140234283548
6.2343118940631665,7.5812880960368325,7.248087547783812,5.9081746999085505,6.406001884621196,8.849232933738945,5.102299913342683,6.728268569395089,4.013459781934416,7.275865453999045
5.931526308996862,7.014213067147197,6.662620980796505,6.669988627730677,5.975377231493093,9.330661527048036,5.648138227877881,7.081503664347931,4.76044532860786,7.830622736998887
7.443515039779173,7.306545762455266,7.72708754098612,5.8810478685626535,6.935040617078063,9.160785655092223,4.966636673991421,8.046282751467018,5.499358592141321,8.061654922459068
7.891921600740101,7.481904639949222,6.62672671124879,5.4827091073850776,6.5230603721181915,9.24068065298749,5.845503773482417,7.499705277076203,5.454526102938569,6.743160602879073
6.82957577703707,6.974726714819161,6.420684997543603,6.194325373180725,7.369385662053951,8.953459004813803,5.792207462042422,6.441764408351421,5.492294128863242,6.563894612445048
8.48708773769856,7.800843735796821,8.198016991089428,5.932484416556464,7.724550323257538,8.858472556641097,5.985419308707175,8.917980545376949,5.795265560588208,8.412088828735161
5.906642094617365,7.6187929502245755,7.445797996690617,5.108338676672696,6.032305667948837,6.378851497636917,5.073106610470361,6.274445983458848,4.543716122480817,6.606861789627995
6.781635598841781,7.312249175809412,7.159103913331787,5.01881881472291,6.688920677064105,7.554800836048676,5.7714320194330195,6.774810138322522,6.142318418620588,7.07385413058036
8.399092557242744,8.501554187437538,8.20224692755966,6.351299504766192,7.746386852492741,9.050182771698255,6.100556019505984,8.151730346448204,6.749242775824844,7.053419492879176
8.223503790658471,7.121437314408677,9.10526343756971,6.730996319997756,8.436229830658514,10.0,6.055942285392183,8.44716931123644,6.698122614579389,8.12058019400227
6.859790372334025,7.666101727488284,7.209814864131576,5.59178393728223,6.416318089842577,8.194415084639122,5.491805936146936,7.804139511367355,4.4910924096335485,7.325834260914829
8.351715077784203,7.673019568266381,6.73829607710601,6.024447504155946,7.89169534829989,10.0,5.428167544165657,7.949564315615431,5.522449106301471,7.240793747201858
7.203786041995153,7.080077597232519,7.159456475116159,6.007242696324567,7.749079031461712,8.47244437233196,5.692966042070377,7.5181894919112615,5.637873247459862,7.780549033068933
7.996778528858557,8.768781037535096,8.009256652601486,6.264162832173902,7.235722298464643,8.994784468232414,6.351527289400165,8.500060068230084,5.715365811704427,8.77035625537655
6.7506918719939915,7.145435040194949,6.1583607370366185,6.047844503652316,6.730708247085599,6.985089614225301,5.9956358534283565,6.531870723588848,5.145281577606822,6.740953658627871
7.824605496259407,9.12127722037843,8.003823477733947,6.698339185636516,7.796779262408997,9.002891455995853,6.511339868435554,8.0782720700546,6.6808816002391165,7.552129788788123
8.669851059031362,8.658385274753872,8.442919978859727,5.892822987043289,8.18642747655311,9.961484764846823,5.854604136567491,7.565909433554072,6.868742910313267,8.017862736618206
7.220035116116302,8.918203659432228,9.538388871470696,6.091451659281552,7.974359017043954,10.0,6.058390192449241,7.748666197679356,5.320693534939501,8.997738747527285
8.592010869747217,9.116389137096972,7.899372801515283,6.567386562899228,8.107453549798857,9.992962520252458,6.494807633671852,8.152378150438569,5.783628061534544,7.421332533860088
7.807001940227524,8.414236768024946,7.9567325902253,5.9573255471772,6.4104058070030945,9.076212268573816,5.498853668409087,7.492409748822137,4.402538198185963,7.253202502967076
7.778322557738694,8.197328919966623,8.278234987739733,5.147473326791658,6.8559563122115,9.367281315609018,5.886252886092133,7.5797002435812875,4.917421123051292,7.315753714574182
7.830930006068923,8.980419945201533,8.20706660583316,5.395191182145258,6.807601688684873,10.0,5.569572693712908,8.406217450640503,6.233526317856562,7.532712075444094
5.754247734069756,6.850238063745816,7.441440083269375,5.438317904825786,6.041313655143169,7.821790324401921,5.064474892260328,5.9517858494375435,5.343625171289107,7.218305654480913
7.808262279822342,8.138867758922187,8.186298572175009,6.635067634784605,6.808939507645239,8.424186611829487,6.768326394940993,8.190583886221516,6.186599323041183,8.367151252035692
8.164795023902377,8.719535684099771,7.416091663853844,5.698841086883958,6.466006605669521,8.783013933180143,6.731404811673415,8.781373323706612,5.664499970598593,8.640846068783011
7.283545184126457,7.22087246534298,7.713956038188728,5.819257630589996,6.762430973924323,8.823683050885519,5.775454992509437,7.372179277288291,5.857241386758963,7.550295418466362
6.1184906644843755,6.065628533657151,6.605999499905794,4.589525535348052,5.861076399498447,7.910251170535527,5.439865701558813,7.278115858943891,5.012592088176829,7.062358350144305
6.249426169299323,7.157793187770611,7.436189740947033,5.466366211851746,7.984501501161064,8.057912715666093,5.816014943462973,7.226814656651456,5.032323558991072,7.931284913567262
7.074958566212472,7.478182423301494,8.678976189281297,5.929943100209646,6.147419131696233,7.933711157494523,4.71181367923532,7.373845689815672,5.217054283147849,8.19270182357059
6.627900775324414,6.574833797810675,7.088973601910694,4.799893167279173,5.78418615920971,6.490918743932498,4.842473680833372,6.635459448876872,5.6728521376783085,6.988852780175147
5.9884525166875795,6.1495643496498795,6.353829643500583,4.376647417814514,6.253622164636825,6.901087951254197,4.9073157718878235,6.463758314353943,4.664245008813067,6.424100112540952
8.525653153649774,9.082419221505418,9.307519373930713,6.731287246191666,9.022674906799125,10.0,6.342741029408364,8.30186105436293,6.567647639582266,8.687566548696076
6.465455865928887,6.475686056216888,7.132742107924448,4.942278770111821,6.732027430229213,6.821298948850692,5.64650115011861,6.375825178706171,5.671451305341177,6.929022380612244
8.464892733400681,7.987196940596367,7.820959539335088,6.633742650392613,7.3739794067719115,8.573332138599156,6.62765753582511,8.267032207643352,6.866915100457836,8.278752715689476
8.205480796590143,7.693795277807497,7.904397410874506,6.23750400950655,7.477301384540342,8.903460827234712,6.529154694870156,7.273768513787124,5.581788096083667,6.852770894531959
5.758587357246417,6.53605966637641,5.878185298672767,4.946215781137789,5.7635645156963955,7.781177468326556,5.470738360933365,5.717057794099383,5.648321395852225,5.754748953778709
7.244354283245431,7.6351016999277075,8.372154188941595,5.685709442590841,7.141393728259274,7.904042427793082,4.960349542234701,8.086220842979843,5.558510925141146,8.233435655988728
6.3749125879859605,7.212395705038357,7.699352714212985,5.335575762750218,6.686175408091046,6.89115168536598,4.894837882258476,7.387775700885271,4.437508710159312,7.457646211476797
7.647301922154049,6.222299881332329,5.824844844369323,5.932945984363025,6.227075029567574,8.544606988613731,4.76546068072681,7.39543397872754,4.593241697241726,6.6509648510340025
7.0740646296677525,6.769114980659803,6.319661601639345,5.674221736917995,6.76244800970962,8.710262975884913,5.508409699116997,6.847235714723789,4.6440639991933725,6.467641907677926
6.335928084997035,6.863658736855481,7.158488937743868,5.6938801387097815,6.75558371855233,7.861817079222181,4.808926756194955,6.934899620714043,4.591949340154847,6.917782600940174
6.068737483796088,6.220787078481009,6.097474130680543,4.833339812336702,5.549753487535492,6.886356988993142,4.39527493861156,5.986457432064725,4.7560714920681,8.095930850516016
7.715954053294046,8.659285918285015,8.205308583345248,6.2572022440085195,6.641597413320611,10.0,6.46018887419017,8.096613179780752,4.577349366786466,9.169225365730341
7.501510130105516,8.56082197855893,6.889088748367225,6.197861266785561,7.095432946565564,8.683741275212975,6.746039996744461,6.924310546487392,5.587960050297656,7.6331481541111295
7.452859111983113,7.431979628581212,7.598491852390095,6.2833375235225555,7.715205041224822,8.90431940101522,5.294656875610465,7.880456519269957,6.50176765599247,7.196855422158599
8.169099094462299,8.261120947898373,7.463584894388289,6.139257072675385,7.580455222035955,9.666976063675271,4.803660812441562,7.921261414175651,5.936769549996122,7.416057425053139
8.569333562804273,9.016249213784743,8.99880969484344,6.906089374224924,8.344636832076711,9.880303895493494,6.560459051362502,8.927373550260427,6.950236047300615,8.65396472443099
7.512880143022172,7.113366191543983,7.800374062563527,6.292695220805394,6.667736639649209,8.273570917330382,5.922382386181528,7.468814327157867,6.116533712097244,7.5655375648534315
8.674227122502138,8.657831798530779,8.279159816985041,7.074539912900102,8.43574957974096,10.0,5.503017398706803,8.744476709745697,7.043843018757754,9.184671021343531
7.671153501093355,7.226764183653644,7.00694383364625,5.697197236451536,7.635667500563031,8.919725756462796,5.521088396899393,7.792541662620987,4.86711147242658,7.222872195464497
8.174392827764867,7.136632955646146,7.409627799125049,6.357142350566674,7.626962503115622,9.419984031620958,6.687947389499512,7.457883622262622,4.661559272446874,7.770082661906678
6.789705637119609,7.103397531576495,7.666627480271704,6.009302449068625,6.670740667895228,8.725388741927713,5.771168176918271,7.620845579481735,6.69662677690429,7.8355080624604545
9.45758958218924,8.585031029385526,8.129952527211504,6.121335920975039,7.960185399048391,10.0,5.832055603458612,8.895561921357704,5.890279885068239,8.209507022025742
7.2273108522684595,7.612691593156661,7.563256092123205,4.766661701657241,8.173488207242135,8.506490617905188,6.0125167273708175,8.252799692496573,4.959364057141794,7.54368126686568
8.57370797846565,8.276667917149144,7.469905467049097,6.918641321600793,6.881794116378571,9.570855986477687,7.072885671837992,8.0825049908443,6.215837540020763,7.940225854733796
6.5486034527428565,7.112355179476707,6.559659401632199,4.720850193749811,5.231792884784101,7.610982612457008,4.625899659146753,6.454777151527072,4.394512374054067,6.479563619124623
7.502986246332382,6.835552904727939,6.803316646813239,5.131533261023337,5.636605817192791,7.663706042347814,5.372082494314849,6.745169014914012,3.6333503058394534,6.645914989787298
8.17515468456972,8.53419490296615,7.413716987276362,5.778718636294292,6.836172506868787,9.205541290429627,4.964223319434897,8.714720586445116,5.161355070083565,7.731561836396071
6.678454804999017,6.367705117364051,6.1342829088853,4.606487102151931,5.673949719911302,7.142318375619566,5.375483838556393,6.945782475008098,3.722968322611628,6.547744525605952
6.617520780856227,5.812373686521505,7.714831828968803,5.195438191345446,5.416167054400098,7.383998650269627,5.586517417835856,6.658731871402612,5.458992058658983,8.061514473686342
8.335100743292031,8.756026530105615,8.256364277360849,6.631712520139792,7.688523744211956,9.983337958208853,7.181161398336978,9.257433400851175,5.832875034295052,9.137553535968438
6.702302952525731,7.954885227073975,7.4279284825786,5.65923730769467,5.819951945824728,8.122998983027555,5.372060159197423,7.27736902825139,5.640886871667225,7.6564955555294025
6.587867429200956,6.378410775465744,6.282214880766091,5.302945233161601,5.556050078450428,8.392482322774732,4.0991506316941075,7.47238220040577,5.001764662918462,7.059532115086106
